season_test,model,epoch,train_loss,val_loss,lr
2,pytorch_deep_resnet,77,0.164398120286373,0.0,0.001
2,pytorch_deep_resnet,78,0.15223330803788626,0.0,0.001
2,pytorch_deep_resnet,79,0.16039643665918937,0.0,0.001
2,pytorch_deep_resnet,80,0.16002868946928245,0.0,0.001
2,pytorch_deep_resnet,81,0.13937800477903622,0.0,0.001
2,pytorch_deep_resnet,82,0.1465509827606953,0.0,0.001
2,pytorch_deep_resnet,83,0.16240667609068063,0.0,0.001
2,pytorch_deep_resnet,84,0.14886033420379347,0.0,0.001
2,pytorch_deep_resnet,85,0.14371660810250503,0.0,0.001
2,pytorch_deep_resnet,86,0.14871899497050506,0.0,0.001
2,pytorch_deep_resnet,87,0.12399868781750019,0.0,0.001
2,pytorch_deep_resnet,88,0.12429552424985629,0.0,0.001
2,pytorch_deep_resnet,89,0.12417333802351585,0.0,0.001
2,pytorch_deep_resnet,90,0.12785366034278503,0.0,0.001
2,pytorch_deep_resnet,91,0.13510949050004667,0.0,0.001
2,pytorch_deep_resnet,92,0.13539173998511755,0.0,0.001
2,pytorch_deep_resnet,93,0.1174933987024885,0.0,0.001
2,pytorch_deep_resnet,94,0.13213115099530953,0.0,0.001
2,pytorch_deep_resnet,95,0.11488990356715825,0.0,0.001
2,pytorch_deep_resnet,96,0.13763498658171067,0.0,0.001
2,pytorch_deep_resnet,97,0.11568649929876511,0.0,0.001
2,pytorch_deep_resnet,98,0.11589095168388806,0.0,0.001
2,pytorch_deep_resnet,99,0.1330730293232661,0.0,0.001
2,pytorch_attention_net,0,6.565410485634437,0.0,0.001
2,pytorch_attention_net,1,5.151437805249141,0.0,0.001
2,pytorch_attention_net,2,2.044285687116476,0.0,0.001
2,pytorch_attention_net,3,0.4480801723324336,0.0,0.001
2,pytorch_attention_net,4,0.3452695860312535,0.0,0.001
2,pytorch_attention_net,5,0.34868038904208404,0.0,0.001
2,pytorch_attention_net,6,0.28753333682051074,0.0,0.001
2,pytorch_attention_net,7,0.2919494134302323,0.0,0.001
2,pytorch_attention_net,8,0.2888325762290221,0.0,0.001
2,pytorch_attention_net,9,0.29177120643166393,0.0,0.001
2,pytorch_attention_net,10,0.31166227677693736,0.0,0.001
2,pytorch_attention_net,11,0.2896066101697775,0.0,0.001
2,pytorch_attention_net,12,0.2804026285616251,0.0,0.001
2,pytorch_attention_net,13,0.25743335485458374,0.0,0.001
2,pytorch_attention_net,14,0.28421733471063465,0.0,0.001
2,pytorch_attention_net,15,0.26551542860957295,0.0,0.001
2,pytorch_attention_net,16,0.26931013797338194,0.0,0.001
2,pytorch_attention_net,17,0.2156275324523449,0.0,0.001
2,pytorch_attention_net,18,0.2484996777314406,0.0,0.001
2,pytorch_attention_net,19,0.26548061491205144,0.0,0.001
2,pytorch_attention_net,20,0.24105008720205381,0.0,0.001
2,pytorch_attention_net,21,0.24342202825041917,0.0,0.001
2,pytorch_attention_net,22,0.229515484892405,0.0,0.001
2,pytorch_attention_net,23,0.22792361275507853,0.0,0.001
2,pytorch_attention_net,24,0.24049084948805663,0.0,0.001
2,pytorch_attention_net,25,0.1897597384567444,0.0,0.001
2,pytorch_attention_net,26,0.19084306920950228,0.0,0.001
2,pytorch_attention_net,27,0.19528906391217157,0.0,0.001
2,pytorch_attention_net,28,0.23341303805892283,0.0,0.001
2,pytorch_attention_net,29,0.2134097688473188,0.0,0.001
2,pytorch_attention_net,30,0.19710610491725114,0.0,0.001
2,pytorch_attention_net,31,0.19727031571360734,0.0,0.001
2,pytorch_attention_net,32,0.20980397010078797,0.0,0.001
2,pytorch_attention_net,33,0.19873182131693914,0.0,0.001
2,pytorch_attention_net,34,0.20532654627011374,0.0,0.001
2,pytorch_attention_net,35,0.20578723228894746,0.0,0.001
2,pytorch_attention_net,36,0.1665317201270507,0.0,0.001
2,pytorch_attention_net,37,0.20194439045511758,0.0,0.001
2,pytorch_attention_net,38,0.18434412490863067,0.0,0.001
2,pytorch_attention_net,39,0.1630481733725621,0.0,0.001
2,pytorch_attention_net,40,0.17045027648027128,0.0,0.001
2,pytorch_attention_net,41,0.1736856306401583,0.0,0.001
2,pytorch_attention_net,42,0.18890170781658247,0.0,0.001
2,pytorch_attention_net,43,0.1674192289893444,0.0,0.001
2,pytorch_attention_net,44,0.17127336289447087,0.0,0.001
2,pytorch_attention_net,45,0.16762216202914715,0.0,0.001
2,pytorch_attention_net,46,0.15193892470919168,0.0,0.001
2,pytorch_attention_net,47,0.17235638631077912,0.0,0.001
2,pytorch_attention_net,48,0.1743577400652262,0.0,0.001
2,pytorch_attention_net,49,0.1749620007780882,0.0,0.001
2,pytorch_attention_net,50,0.16804796213713977,0.0,0.001
2,pytorch_attention_net,51,0.15719639968413573,0.0,0.001
2,pytorch_attention_net,52,0.15325843270581502,0.0,0.001
2,pytorch_attention_net,53,0.1531309184546654,0.0,0.001
2,pytorch_attention_net,54,0.1541157691524579,0.0,0.001
2,pytorch_attention_net,55,0.14486548963647622,0.0,0.001
2,pytorch_attention_net,56,0.14591084707241792,0.0,0.001
2,pytorch_attention_net,57,0.1544112445643315,0.0,0.001
2,pytorch_attention_net,58,0.14552315410513145,0.0,0.001
2,pytorch_attention_net,59,0.14272348210215569,0.0,0.001
2,pytorch_attention_net,60,0.13312263041734695,0.0,0.001
2,pytorch_attention_net,61,0.13749413622113374,0.0,0.001
2,pytorch_attention_net,62,0.12400579882355836,0.0,0.001
2,pytorch_attention_net,63,0.15036439895629883,0.0,0.001
2,pytorch_attention_net,64,0.12809810472222474,0.0,0.001
2,pytorch_attention_net,65,0.13465840412447086,0.0,0.001
2,pytorch_attention_net,66,0.14103230447150195,0.0,0.001
2,pytorch_attention_net,67,0.14430724686154953,0.0,0.001
2,pytorch_attention_net,68,0.15106759779155254,0.0,0.001
2,pytorch_attention_net,69,0.14681473259742445,0.0,0.001
2,pytorch_attention_net,70,0.12608137870064148,0.0,0.001
2,pytorch_attention_net,71,0.1356955488713888,0.0,0.001
2,pytorch_attention_net,72,0.12538709190602487,0.0,0.001
2,pytorch_attention_net,73,0.12265619979454921,0.0,0.001
2,pytorch_attention_net,74,0.12550438969181135,0.0,0.001
2,pytorch_attention_net,75,0.12027830114731422,0.0,0.001
2,pytorch_attention_net,76,0.1067492888810543,0.0,0.001
2,pytorch_attention_net,77,0.12936951950765574,0.0,0.001
2,pytorch_attention_net,78,0.11019936834390347,0.0,0.001
2,pytorch_attention_net,79,0.11171934409783436,0.0,0.001
2,pytorch_attention_net,80,0.11790657057785071,0.0,0.001
2,pytorch_attention_net,81,0.11730558052659035,0.0,0.001
2,pytorch_attention_net,82,0.1259797653899743,0.0,0.001
2,pytorch_attention_net,83,0.11317914316000846,0.0,0.001
2,pytorch_attention_net,84,0.10923904151870654,0.0,0.001
2,pytorch_attention_net,85,0.09708385857251975,0.0,0.001
2,pytorch_attention_net,86,0.09733848503002754,0.0,0.001
2,pytorch_attention_net,87,0.11104235898416775,0.0,0.001
2,pytorch_attention_net,88,0.10472809781248753,0.0,0.001
2,pytorch_attention_net,89,0.10059973898415382,0.0,0.001
2,pytorch_attention_net,90,0.09543446064568482,0.0,0.001
2,pytorch_attention_net,91,0.1120589398420774,0.0,0.001
2,pytorch_attention_net,92,0.09476260368067485,0.0,0.001
2,pytorch_attention_net,93,0.11106078169093682,0.0,0.001
2,pytorch_attention_net,94,0.0933933719419516,0.0,0.001
2,pytorch_attention_net,95,0.11656796846252221,0.0,0.001
2,pytorch_attention_net,96,0.10817877346506485,0.0,0.001
2,pytorch_attention_net,97,0.10641053963739139,0.0,0.001
2,pytorch_attention_net,98,0.09612788575199935,0.0,0.001
2,pytorch_attention_net,99,0.09354191717620079,0.0,0.001
2,pytorch_uncertainty_net,0,4.32121664744157,0.0,0.001
2,pytorch_uncertainty_net,1,2.7684898330615115,0.0,0.001
2,pytorch_uncertainty_net,2,1.8184387133671687,0.0,0.001
2,pytorch_uncertainty_net,3,1.3685398652003362,0.0,0.001
2,pytorch_uncertainty_net,4,1.097674466096438,0.0,0.001
2,pytorch_uncertainty_net,5,1.0415847714130695,0.0,0.001
2,pytorch_uncertainty_net,6,0.926747583425962,0.0,0.001
2,pytorch_uncertainty_net,7,1.0002385951005495,0.0,0.001
2,pytorch_uncertainty_net,8,0.9257222620340494,0.0,0.001
2,pytorch_uncertainty_net,9,0.9693865890686328,0.0,0.001
2,pytorch_uncertainty_net,10,0.9551189954464252,0.0,0.001
2,pytorch_uncertainty_net,11,0.8413626849651337,0.0,0.001
2,pytorch_uncertainty_net,12,0.9171701257045453,0.0,0.001
2,pytorch_uncertainty_net,13,0.8778304090866675,0.0,0.001
2,pytorch_uncertainty_net,14,0.7872321215959696,0.0,0.001
2,pytorch_uncertainty_net,15,0.8825288116931915,0.0,0.001
2,pytorch_uncertainty_net,16,0.8277943248932178,0.0,0.001
2,pytorch_uncertainty_net,17,0.9024965556768271,0.0,0.001
2,pytorch_uncertainty_net,18,0.8225554067354935,0.0,0.001
2,pytorch_uncertainty_net,19,0.819730132818222,0.0,0.001
2,pytorch_uncertainty_net,20,0.806574176137264,0.0,0.001
2,pytorch_uncertainty_net,21,0.7635996078069394,0.0,0.001
2,pytorch_uncertainty_net,22,0.8492354315060836,0.0,0.001
2,pytorch_uncertainty_net,23,0.8235929241547217,0.0,0.001
2,pytorch_uncertainty_net,24,0.7868337000791843,0.0,0.001
2,pytorch_uncertainty_net,25,0.8647024906598605,0.0,0.001
2,pytorch_uncertainty_net,26,0.670104653789447,0.0,0.001
2,pytorch_uncertainty_net,27,0.7164184886675614,0.0,0.001
2,pytorch_uncertainty_net,28,0.7645041621648349,0.0,0.001
2,pytorch_uncertainty_net,29,0.8007935468967144,0.0,0.001
2,pytorch_uncertainty_net,30,0.722385884477542,0.0,0.001
2,pytorch_uncertainty_net,31,0.7355041973865949,0.0,0.001
2,pytorch_uncertainty_net,32,0.6332887491354575,0.0,0.001
2,pytorch_uncertainty_net,33,0.7637188984797552,0.0,0.001
2,pytorch_uncertainty_net,34,0.7145545929670334,0.0,0.001
2,pytorch_uncertainty_net,35,0.6429851020757968,0.0,0.001
2,pytorch_uncertainty_net,36,0.7106513369541901,0.0,0.001
2,pytorch_uncertainty_net,37,0.6131586615855877,0.0,0.001
2,pytorch_uncertainty_net,38,0.6389665546325537,0.0,0.001
2,pytorch_uncertainty_net,39,0.6848133825338804,0.0,0.001
2,pytorch_uncertainty_net,40,0.6952245969038743,0.0,0.001
2,pytorch_uncertainty_net,41,0.6002969512572656,0.0,0.001
2,pytorch_uncertainty_net,42,0.6519545717881277,0.0,0.001
2,pytorch_uncertainty_net,43,0.6173438750780545,0.0,0.001
2,pytorch_uncertainty_net,44,0.6354111771170909,0.0,0.001
2,pytorch_uncertainty_net,45,0.5929525689436839,0.0,0.001
2,pytorch_uncertainty_net,46,0.5775297570687074,0.0,0.001
2,pytorch_uncertainty_net,47,0.5768020067077416,0.0,0.001
2,pytorch_uncertainty_net,48,0.5779982541616147,0.0,0.001
2,pytorch_uncertainty_net,49,0.5362023579386564,0.0,0.001
2,pytorch_uncertainty_net,50,0.5682968485813874,0.0,0.001
2,pytorch_uncertainty_net,51,0.5051109567284584,0.0,0.001
2,pytorch_uncertainty_net,52,0.5510481733542222,0.0,0.001
2,pytorch_uncertainty_net,53,0.5433558844603025,0.0,0.001
2,pytorch_uncertainty_net,54,0.591922959456077,0.0,0.001
2,pytorch_uncertainty_net,55,0.533991650893138,0.0,0.001
2,pytorch_uncertainty_net,56,0.4950204703670282,0.0,0.001
2,pytorch_uncertainty_net,57,0.5188568108356916,0.0,0.001
2,pytorch_uncertainty_net,58,0.5759068727493286,0.0,0.001
2,pytorch_uncertainty_net,59,0.5336432405389272,0.0,0.001
2,pytorch_uncertainty_net,60,0.4826037585735321,0.0,0.001
2,pytorch_uncertainty_net,61,0.49361348152160645,0.0,0.001
2,pytorch_uncertainty_net,62,0.42869452559030974,0.0,0.001
2,pytorch_uncertainty_net,63,0.5198748862514129,0.0,0.001
2,pytorch_uncertainty_net,64,0.4828361152456357,0.0,0.001
2,pytorch_uncertainty_net,65,0.5042499733658937,0.0,0.001
2,pytorch_uncertainty_net,66,0.5847708668846351,0.0,0.001
2,pytorch_uncertainty_net,67,0.4871366195953809,0.0,0.001
2,pytorch_uncertainty_net,68,0.4605983209151488,0.0,0.001
2,pytorch_uncertainty_net,69,0.44507458060979843,0.0,0.001
2,pytorch_uncertainty_net,70,0.5350228089552659,0.0,0.001
2,pytorch_uncertainty_net,71,0.49479368271735996,0.0,0.001
2,pytorch_uncertainty_net,72,0.4534172278184157,0.0,0.001
2,pytorch_uncertainty_net,73,0.40501908442148793,0.0,0.001
2,pytorch_uncertainty_net,74,0.5309398982387322,0.0,0.001
2,pytorch_uncertainty_net,75,0.40873208613349843,0.0,0.001
2,pytorch_uncertainty_net,76,0.43628542870283127,0.0,0.001
2,pytorch_uncertainty_net,77,0.4182845869889626,0.0,0.001
2,pytorch_uncertainty_net,78,0.4269294274541048,0.0,0.001
2,pytorch_uncertainty_net,79,0.3373681213706732,0.0,0.001
2,pytorch_uncertainty_net,80,0.370417792063493,0.0,0.001
2,pytorch_uncertainty_net,81,0.4762761994050099,0.0,0.001
2,pytorch_uncertainty_net,82,0.3988917717137016,0.0,0.001
2,pytorch_uncertainty_net,83,0.40519246143790394,0.0,0.001
2,pytorch_uncertainty_net,84,0.34216076508164406,0.0,0.001
2,pytorch_uncertainty_net,85,0.3920196345649086,0.0,0.001
2,pytorch_uncertainty_net,86,0.4150024582273685,0.0,0.001
2,pytorch_uncertainty_net,87,0.35230255212921363,0.0,0.001
2,pytorch_uncertainty_net,88,0.40193108612528217,0.0,0.001
2,pytorch_uncertainty_net,89,0.35149670406602895,0.0,0.001
2,pytorch_uncertainty_net,90,0.3879096790288503,0.0,0.001
2,pytorch_uncertainty_net,91,0.3179419285689409,0.0,0.001
2,pytorch_uncertainty_net,92,0.36344891500014526,0.0,0.001
2,pytorch_uncertainty_net,93,0.38985616341233253,0.0,0.001
2,pytorch_uncertainty_net,94,0.30752523272083354,0.0,0.001
2,pytorch_uncertainty_net,95,0.2701565728594477,0.0,0.001
2,pytorch_uncertainty_net,96,0.3181469735617821,0.0,0.001
2,pytorch_uncertainty_net,97,0.31889451295137405,0.0,0.001
2,pytorch_uncertainty_net,98,0.40353903045447975,0.0,0.001
2,pytorch_uncertainty_net,99,0.3090686437745507,0.0,0.001
3,pytorch_deep_resnet,0,7.06704225906959,0.0,0.001
3,pytorch_deep_resnet,1,1.6456043697320497,0.0,0.001
3,pytorch_deep_resnet,2,0.8846845477819443,0.0,0.001
3,pytorch_deep_resnet,3,0.7473177921313506,0.0,0.001
3,pytorch_deep_resnet,4,0.6857806547329977,0.0,0.001
3,pytorch_deep_resnet,5,0.6577379669134433,0.0,0.001
3,pytorch_deep_resnet,6,0.5769460247113154,0.0,0.001
3,pytorch_deep_resnet,7,0.5749095598092446,0.0,0.001
3,pytorch_deep_resnet,8,0.5651457900038133,0.0,0.001
3,pytorch_deep_resnet,9,0.5226808282045218,0.0,0.001
3,pytorch_deep_resnet,10,0.4523261974637325,0.0,0.001
3,pytorch_deep_resnet,11,0.4757449139769261,0.0,0.001
3,pytorch_deep_resnet,12,0.42596911696287304,0.0,0.001
3,pytorch_deep_resnet,13,0.40558340629706013,0.0,0.001
3,pytorch_deep_resnet,14,0.4252266144523254,0.0,0.001
3,pytorch_deep_resnet,15,0.4284414035769609,0.0,0.001
3,pytorch_deep_resnet,16,0.36990807148126453,0.0,0.001
3,pytorch_deep_resnet,17,0.360612609065496,0.0,0.001
3,pytorch_deep_resnet,18,0.3498253088731032,0.0,0.001
3,pytorch_deep_resnet,19,0.3667490797547194,0.0,0.001
3,pytorch_deep_resnet,20,0.34419843325248134,0.0,0.001
3,pytorch_deep_resnet,21,0.32145577067366016,0.0,0.001
3,pytorch_deep_resnet,22,0.3141794869532952,0.0,0.001
3,pytorch_deep_resnet,23,0.3344591363118245,0.0,0.001
3,pytorch_deep_resnet,24,0.3086154426519687,0.0,0.001
3,pytorch_deep_resnet,25,0.3507972491475252,0.0,0.001
3,pytorch_deep_resnet,26,0.35766734125522465,0.0,0.001
3,pytorch_deep_resnet,27,0.326412045611785,0.0,0.001
3,pytorch_deep_resnet,28,0.3332510298261276,0.0,0.001
3,pytorch_deep_resnet,29,0.3483796692811526,0.0,0.001
3,pytorch_deep_resnet,30,0.324039173240845,0.0,0.001
3,pytorch_deep_resnet,31,0.3135549340110559,0.0,0.001
3,pytorch_deep_resnet,32,0.309621485380026,0.0,0.001
3,pytorch_deep_resnet,33,0.3148909881711006,0.0,0.001
3,pytorch_deep_resnet,34,0.2761299340770795,0.0,0.001
3,pytorch_deep_resnet,35,0.28345884210788286,0.0,0.001
3,pytorch_deep_resnet,36,0.28844574896188885,0.0,0.001
3,pytorch_deep_resnet,37,0.2740239586967688,0.0,0.001
3,pytorch_deep_resnet,38,0.2267098489862222,0.0,0.001
3,pytorch_deep_resnet,39,0.255419062020687,0.0,0.001
3,pytorch_deep_resnet,40,0.24601086085805526,0.0,0.001
3,pytorch_deep_resnet,41,0.24199646768661645,0.0,0.001
3,pytorch_deep_resnet,42,0.2641163021326065,0.0,0.001
3,pytorch_deep_resnet,43,0.26029892838918245,0.0,0.001
3,pytorch_deep_resnet,44,0.22535219215429747,0.0,0.001
3,pytorch_deep_resnet,45,0.2753356293990062,0.0,0.001
3,pytorch_deep_resnet,46,0.2497413783119275,0.0,0.001
3,pytorch_deep_resnet,47,0.27234331231850845,0.0,0.001
3,pytorch_deep_resnet,48,0.24304565099569467,0.0,0.001
3,pytorch_deep_resnet,49,0.23010089735572153,0.0,0.001
3,pytorch_deep_resnet,50,0.23694382034815276,0.0,0.001
3,pytorch_deep_resnet,51,0.2083581559933149,0.0,0.001
3,pytorch_deep_resnet,52,0.23370463888232523,0.0,0.001
3,pytorch_deep_resnet,53,0.1888485155426539,0.0,0.001
3,pytorch_deep_resnet,54,0.20481461372513038,0.0,0.001
3,pytorch_deep_resnet,55,0.2209914644750265,0.0,0.001
3,pytorch_deep_resnet,56,0.23201023844572213,0.0,0.001
3,pytorch_deep_resnet,57,0.20500535718523538,0.0,0.001
3,pytorch_deep_resnet,58,0.1995440601156308,0.0,0.001
3,pytorch_deep_resnet,59,0.19298559369949195,0.0,0.001
3,pytorch_deep_resnet,60,0.2021986455298387,0.0,0.001
3,pytorch_deep_resnet,61,0.2070789632315819,0.0,0.001
3,pytorch_deep_resnet,62,0.20979221509053156,0.0,0.001
3,pytorch_deep_resnet,63,0.2028422218102675,0.0,0.001
3,pytorch_deep_resnet,64,0.20049792556808546,0.0,0.001
3,pytorch_deep_resnet,65,0.1990662394807889,0.0,0.001
3,pytorch_deep_resnet,66,0.19265021297794122,0.0,0.001
3,pytorch_deep_resnet,67,0.19954199057358962,0.0,0.001
3,pytorch_deep_resnet,68,0.1966729132601848,0.0,0.001
3,pytorch_deep_resnet,69,0.1802182366641668,0.0,0.001
3,pytorch_deep_resnet,70,0.16883839695499495,0.0,0.001
3,pytorch_deep_resnet,71,0.16209238280470556,0.0,0.001
3,pytorch_deep_resnet,72,0.17346907836886552,0.0,0.001
3,pytorch_deep_resnet,73,0.16056566255596968,0.0,0.001
3,pytorch_deep_resnet,74,0.1782958759711339,0.0,0.001
3,pytorch_deep_resnet,75,0.17740969302562568,0.0,0.001
3,pytorch_deep_resnet,76,0.15822300888024843,0.0,0.001
3,pytorch_deep_resnet,77,0.16763019303862864,0.0,0.001
3,pytorch_deep_resnet,78,0.1543092429637909,0.0,0.001
3,pytorch_deep_resnet,79,0.16734689130232885,0.0,0.001
3,pytorch_deep_resnet,80,0.14963864133908197,0.0,0.001
3,pytorch_deep_resnet,81,0.1453908272087574,0.0,0.001
3,pytorch_deep_resnet,82,0.15397343326073426,0.0,0.001
3,pytorch_deep_resnet,83,0.14047400252177164,0.0,0.001
3,pytorch_deep_resnet,84,0.14841635740147188,0.0,0.001
3,pytorch_deep_resnet,85,0.13864724696255648,0.0,0.001
3,pytorch_deep_resnet,86,0.15713319483284766,0.0,0.001
3,pytorch_deep_resnet,87,0.14626690917290175,0.0,0.001
3,pytorch_deep_resnet,88,0.1386330617376818,0.0,0.001
3,pytorch_deep_resnet,89,0.16005751175376084,0.0,0.001
3,pytorch_deep_resnet,90,0.15042517735407904,0.0,0.001
3,pytorch_deep_resnet,91,0.14679648440617782,0.0,0.001
3,pytorch_deep_resnet,92,0.12778637973734966,0.0,0.001
3,pytorch_deep_resnet,93,0.1422964629645531,0.0,0.001
3,pytorch_deep_resnet,94,0.1266822312027216,0.0,0.001
3,pytorch_deep_resnet,95,0.13626393733116296,0.0,0.001
3,pytorch_deep_resnet,96,0.13584157924812573,0.0,0.001
3,pytorch_deep_resnet,97,0.13767213832873565,0.0,0.001
3,pytorch_deep_resnet,98,0.13310818202220476,0.0,0.001
3,pytorch_deep_resnet,99,0.10664628360133904,0.0,0.001
3,pytorch_attention_net,0,8.111052091305073,0.0,0.001
3,pytorch_attention_net,1,5.949392933111924,0.0,0.001
3,pytorch_attention_net,2,2.223954427700776,0.0,0.001
3,pytorch_attention_net,3,0.6025833395811228,0.0,0.001
3,pytorch_attention_net,4,0.4945036075436152,0.0,0.001
3,pytorch_attention_net,5,0.5225891356284802,0.0,0.001
3,pytorch_attention_net,6,0.46739328595308155,0.0,0.001
3,pytorch_attention_net,7,0.41374290734529495,0.0,0.001
3,pytorch_attention_net,8,0.42131567230591405,0.0,0.001
3,pytorch_attention_net,9,0.4389787886578303,0.0,0.001
3,pytorch_attention_net,10,0.46138089494063306,0.0,0.001
3,pytorch_attention_net,11,0.4104385358782915,0.0,0.001
3,pytorch_attention_net,12,0.38304900435300976,0.0,0.001
3,pytorch_attention_net,13,0.4057966069533275,0.0,0.001
3,pytorch_attention_net,14,0.30667253067860234,0.0,0.001
3,pytorch_attention_net,15,0.2969165942989863,0.0,0.001
3,pytorch_attention_net,16,0.3053068957076623,0.0,0.001
3,pytorch_attention_net,17,0.3651014801401358,0.0,0.001
3,pytorch_attention_net,18,0.27201491966843605,0.0,0.001
3,pytorch_attention_net,19,0.35464807198597836,0.0,0.001
3,pytorch_attention_net,20,0.3209468802580467,0.0,0.001
3,pytorch_attention_net,21,0.3370581280726653,0.0,0.001
3,pytorch_attention_net,22,0.30951231947311986,0.0,0.001
3,pytorch_attention_net,23,0.33039317337366253,0.0,0.001
3,pytorch_attention_net,24,0.27519218623638153,0.0,0.001
3,pytorch_attention_net,25,0.3136008313068977,0.0,0.001
3,pytorch_attention_net,26,0.295002156152175,0.0,0.001
3,pytorch_attention_net,27,0.27976108571657765,0.0,0.001
3,pytorch_attention_net,28,0.3198416021007758,0.0,0.001
3,pytorch_attention_net,29,0.3066247111329666,0.0,0.001
3,pytorch_attention_net,30,0.27403064330036825,0.0,0.001
3,pytorch_attention_net,31,0.3117314442419089,0.0,0.001
3,pytorch_attention_net,32,0.2623708099126816,0.0,0.001
3,pytorch_attention_net,33,0.2944968549104837,0.0,0.001
3,pytorch_attention_net,34,0.26975784135552555,0.0,0.001
3,pytorch_attention_net,35,0.26128143874498516,0.0,0.001
3,pytorch_attention_net,36,0.29928119480609894,0.0,0.001
3,pytorch_attention_net,37,0.26950029455698454,0.0,0.001
3,pytorch_attention_net,38,0.26719860617931074,0.0,0.001
3,pytorch_attention_net,39,0.2564238590689806,0.0,0.001
3,pytorch_attention_net,40,0.2602706393943383,0.0,0.001
3,pytorch_attention_net,41,0.24582765681239274,0.0,0.001
3,pytorch_attention_net,42,0.3026257257622022,0.0,0.001
3,pytorch_attention_net,43,0.26758965391379136,0.0,0.001
3,pytorch_attention_net,44,0.24291548018272108,0.0,0.001
3,pytorch_attention_net,45,0.23258222438968146,0.0,0.001
3,pytorch_attention_net,46,0.23180175572633743,0.0,0.001
3,pytorch_attention_net,47,0.27960036523067033,0.0,0.001
3,pytorch_attention_net,48,0.20921463118149683,0.0,0.001
3,pytorch_attention_net,49,0.2558848582781278,0.0,0.001
3,pytorch_attention_net,50,0.22904127492354467,0.0,0.001
3,pytorch_attention_net,51,0.22987418220593378,0.0,0.001
3,pytorch_attention_net,52,0.20509472861886024,0.0,0.001
